capital-gain,hours-per-week,educational-num,Reward,Nb Actions for Group 1 (Equal Choice for Recourse),Nb Actions for Group 2 (Equal Choice for Recourse),Average Number of Actions (Equal Choice for Recourse),Difference in Number of Actions (Equal Choice for Recourse),Mean Gower Distance
7745,2.0,0.0,1073.37,1.0,1.0,1.0,0.0,0.0326
,,,,,,,,
8462,8.0,1.0,1062.82,1.0,1.0,1.0,0.0,0.2437
,,,,,,,,
8005,6.0,0.0,1072.65,1.0,1.0,1.0,0.0,0.047
,,,,,,,,
8664,3.0,0.0,1073.05,1.0,1.0,1.0,0.0,0.039
,,,,,,,,
10147,3.0,3.0,1057.84,1.0,1.0,1.0,0.0,0.1884
,,,,,,,,
8261,0.0,1.0,1064.2,1.0,1.0,1.0,0.0,0.2159
,,,,,,,,
8446,3.0,1.0,1063.66,1.0,1.0,1.0,0.0,0.2267
,,,,,,,,
8644,3.0,0.0,1073.05,1.0,1.0,1.0,0.0,0.039
,,,,,,,,
8764,5.0,0.0,1072.69,1.0,1.0,1.0,0.0,0.0462
,,,,,,,,
8335,0.0,0.0,1073.61,1.0,1.0,1.0,0.0,0.0278
,,,,,,,,
8216,0.0,0.0,1073.63,1.0,1.0,1.0,0.0,0.0274
,,,,,,,,
8755,0.0,1.0,1064.12,1.0,1.0,1.0,0.0,0.2176
,,,,,,,,
8846,9.0,0.0,1072.0,1.0,1.0,1.0,0.0,0.06
,,,,,,,,
8108,4.0,1.0,1063.22,1.0,1.0,1.0,0.0,0.229
,,,,,,,,
8180,6.0,0.0,1072.62,1.0,1.0,1.0,0.0,0.0476
,,,,,,,,
8516,6.0,1.0,1063.14,1.0,1.0,1.0,0.0,0.2371
,,,,,,,,
8345,4.0,1.0,1063.51,1.0,1.0,1.0,0.0,0.2298
,,,,,,,,
7475.0,2,0.0,1073.42,1.0,1.0,1.0,0.0,0.0317
,,,,,,,,
8765,16.0,1.0,1061.41,1.0,1.0,1.0,0.0,0.2718
,,,,,,,,
8347,0.0,1.0,1063.71,1.0,1.0,1.0,0.0,0.2162
,,,,,,,,
8075,0.0,0.0,1073.66,1.0,1.0,1.0,0.0,0.0269
,,,,,,,,
8278,2.0,0.0,1070.33,1.0,1.0,1.0,0.0,0.0344
,,,,,,,,
7174.0,3,0.0,1073.3,1.0,1.0,1.0,0.0,0.0341
,,,,,,,,
8844,5.0,0.0,1072.68,1.0,1.0,1.0,0.0,0.0464
,,,,,,,,
8528,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0284
,,,,,,,,
8615,9.0,0.0,1072.04,1.0,1.0,1.0,0.0,0.0592
,,,,,,,,
8751,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0393
,,,,,,,,
7992,0.0,0.0,1073.67,1.0,1.0,1.0,0.0,0.0266
,,,,,,,,
7880,3.0,0.0,1073.18,1.0,1.0,1.0,0.0,0.0364
,,,,,,,,
8616,0.0,1.0,1064.14,1.0,1.0,1.0,0.0,0.2171
,,,,,,,,
8725,8.0,1.0,1062.77,1.0,1.0,1.0,0.0,0.2446
,,,,,,,,
7667,3.0,1.0,1063.8,1.0,1.0,1.0,0.0,0.2241
,,,,,,,,
8616,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0389
,,,,,,,,
9807,7.0,0.0,1072.18,1.0,1.0,1.0,0.0,0.0564
,,,,,,,,
8884,5.0,1.0,1063.26,1.0,1.0,1.0,0.0,0.2349
,,,,,,,,
9539,3.0,0.0,1072.9,1.0,1.0,1.0,0.0,0.042
,,,,,,,,
7379,5.0,0.0,1072.92,1.0,1.0,1.0,0.0,0.0416
,,,,,,,,
8267,9.0,1.0,1062.68,1.0,1.0,1.0,0.0,0.2464
,,,,,,,,
8447,0.0,0.0,1073.45,1.0,1.0,1.0,0.0,0.0282
,,,,,,,,
8644,9.0,0.0,1072.04,1.0,1.0,1.0,0.0,0.0593
,,,,,,,,
8042,0.0,0.0,1073.66,1.0,1.0,1.0,0.0,0.0268
,,,,,,,,
8771,6.0,0.0,1072.52,1.0,1.0,1.0,0.0,0.0496
,,,,,,,,
8289,0.0,1.0,1064.2,1.0,1.0,1.0,0.0,0.216
,,,,,,,,
8183,0.0,0.0,1073.64,1.0,1.0,1.0,0.0,0.0273
,,,,,,,,
8745,6.0,1.0,1063.1,1.0,1.0,1.0,0.0,0.2379
,,,,,,,,
8026,3.0,0.0,1073.16,1.0,1.0,1.0,0.0,0.0369
,,,,,,,,
8393,12.0,0.0,1071.57,1.0,1.0,1.0,0.0,0.0686
,,,,,,,,
7778,0.0,0.0,1073.7,1.0,1.0,1.0,0.0,0.0259
,,,,,,,,
7715,0.0,0.0,1073.72,1.0,1.0,1.0,0.0,0.0257
,,,,,,,,
8276,3.0,0.0,1073.11,1.0,1.0,1.0,0.0,0.0378
,,,,,,,,
8621,0.0,1.0,1064.14,1.0,1.0,1.0,0.0,0.2171
,,,,,,,,
8358,3.0,0.0,1073.1,1.0,1.0,1.0,0.0,0.038
,,,,,,,,
8299,0.0,0.0,1073.61,1.0,1.0,1.0,0.0,0.0277
,,,,,,,,
8637,0.0,1.0,1064.14,1.0,1.0,1.0,0.0,0.2172
,,,,,,,,
7892,0.0,0.0,1073.68,1.0,1.0,1.0,0.0,0.0263
,,,,,,,,
8663,3.0,0.0,1073.05,1.0,1.0,1.0,0.0,0.039
,,,,,,,,
8589,9.0,0.0,1071.91,1.0,1.0,1.0,0.0,0.0591
,,,,,,,,
7678,3.0,0.0,1073.21,1.0,1.0,1.0,0.0,0.0358
,,,,,,,,
8460,0.0,0.0,1073.59,1.0,1.0,1.0,0.0,0.0282
,,,,,,,,
8692,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0391
,,,,,,,,
8055,0.0,0.0,1073.66,1.0,1.0,1.0,0.0,0.0269
,,,,,,,,
7948,0.0,0.0,1073.68,1.0,1.0,1.0,0.0,0.0265
,,,,,,,,
7824,5.0,2.0,1064.54,1.0,1.0,1.0,0.0,0.2093
,,,,,,,,
8726,5.0,0.0,1072.69,1.0,1.0,1.0,0.0,0.0461
,,,,,,,,
8584,9.0,0.0,1072.04,1.0,1.0,1.0,0.0,0.0591
,,,,,,,,
8272,0.0,0.0,1073.62,1.0,1.0,1.0,0.0,0.0276
,,,,,,,,
8887,12.0,1.0,1062.06,1.0,1.0,1.0,0.0,0.2587
,,,,,,,,
8643,2.0,0.0,1073.22,1.0,1.0,1.0,0.0,0.0356
,,,,,,,,
8534,6.0,0.0,1072.56,1.0,1.0,1.0,0.0,0.0488
,,,,,,,,
8185,3.0,0.0,1073.12,1.0,1.0,1.0,0.0,0.0375
,,,,,,,,
7617,3.0,0.0,1073.22,1.0,1.0,1.0,0.0,0.0356
,,,,,,,,
8069,6.0,0.0,1072.64,1.0,1.0,1.0,0.0,0.0472
,,,,,,,,
7962,3.0,0.0,1073.17,1.0,1.0,1.0,0.0,0.0367
,,,,,,,,
8169,2.0,0.0,1073.3,1.0,1.0,1.0,0.0,0.034
,,,,,,,,
7769,3.0,0.0,1073.19,1.0,1.0,1.0,0.0,0.0361
,,,,,,,,
7305,0.0,0.0,1073.78,1.0,1.0,1.0,0.0,0.0244
,,,,,,,,
8516,7.0,0.0,1072.4,1.0,1.0,1.0,0.0,0.0521
,,,,,,,,
8611,2.0,0.0,1073.22,1.0,1.0,1.0,0.0,0.0355
,,,,,,,,
8750,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0393
,,,,,,,,
7643,4.0,2.0,1062.0,1.0,1.0,1.0,0.0,0.2053
,,,,,,,,
8592,0.0,0.0,1073.57,1.0,1.0,1.0,0.0,0.0286
,,,,,,,,
8685,0.0,1.0,1064.14,1.0,1.0,1.0,0.0,0.2173
,,,,,,,,
8609,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0389
,,,,,,,,
8330,0.0,0.0,1073.61,1.0,1.0,1.0,0.0,0.0278
,,,,,,,,
7942,0.0,0.0,1073.68,1.0,1.0,1.0,0.0,0.0265
,,,,,,,,
8249,3.0,1.0,1063.7,1.0,1.0,1.0,0.0,0.226
,,,,,,,,
8856,9.0,0.0,1072.0,1.0,1.0,1.0,0.0,0.06
,,,,,,,,
8177,6.0,0.0,1072.62,1.0,1.0,1.0,0.0,0.0476
,,,,,,,,
8557,7.0,0.0,1072.39,1.0,1.0,1.0,0.0,0.0523
,,,,,,,,
8487,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0283
,,,,,,,,
8609,9.0,2.0,1063.72,1.0,1.0,1.0,0.0,0.2255
,,,,,,,,
8697,2.0,0.0,1073.21,1.0,1.0,1.0,0.0,0.0358
,,,,,,,,
8638,6.0,0.0,1072.54,1.0,1.0,1.0,0.0,0.0491
,,,,,,,,
8607,4.0,3.0,1065.45,1.0,1.0,1.0,0.0,0.1867
,,,,,,,,
8364,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.0279
,,,,,,,,
8436,3.0,0.0,1073.08,1.0,1.0,1.0,0.0,0.0383
,,,,,,,,
8097,0.0,0.0,1073.65,1.0,1.0,1.0,0.0,0.027
,,,,,,,,
8553,6.0,0.0,1072.56,1.0,1.0,1.0,0.0,0.0488
,,,,,,,,
8423,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.0281
,,,,,,,,
8768,12.0,0.0,1071.5,1.0,1.0,1.0,0.0,0.0699
,,,,,,,,
8561,2.0,0.0,1073.24,1.0,1.0,1.0,0.0,0.0353
,,,,,,,,
8384,9.0,1.0,1062.66,1.0,1.0,1.0,0.0,0.2468
,,,,,,,,
8536,3.0,0.0,1073.07,1.0,1.0,1.0,0.0,0.0386
,,,,,,,,
8721,9.0,0.0,1072.02,1.0,1.0,1.0,0.0,0.0596
,,,,,,,,
8574,6.0,1.0,1063.14,1.0,1.0,1.0,0.0,0.2373
,,,,,,,,
8524,3.0,0.0,1073.07,1.0,1.0,1.0,0.0,0.0386
,,,,,,,,
8272,5.0,0.0,1072.78,1.0,1.0,1.0,0.0,0.0445
,,,,,,,,
8267,0.0,0.0,1073.62,1.0,1.0,1.0,0.0,0.0276
,,,,,,,,
7731,3.0,0.0,1073.2,1.0,1.0,1.0,0.0,0.0359
,,,,,,,,
7716,3.0,0.0,1073.2,1.0,1.0,1.0,0.0,0.0359
,,,,,,,,
8061,3.0,0.0,1073.15,1.0,1.0,1.0,0.0,0.037
,,,,,,,,
8736,5.0,0.0,1072.69,1.0,1.0,1.0,0.0,0.0461
,,,,,,,,
8816,9.0,1.0,1060.07,1.0,1.0,1.0,0.0,0.2483
,,,,,,,,
7951,6.0,0.0,1072.66,1.0,1.0,1.0,0.0,0.0468
,,,,,,,,
8432,6.0,0.0,1072.58,1.0,1.0,1.0,0.0,0.0484
,,,,,,,,
8838,6.0,0.0,1072.51,1.0,1.0,1.0,0.0,0.0498
,,,,,,,,
8470,0.0,0.0,1073.59,1.0,1.0,1.0,0.0,0.0282
,,,,,,,,
7722,5.0,0.0,1072.86,1.0,1.0,1.0,0.0,0.0427
,,,,,,,,
7612,6.0,0.0,1072.72,1.0,1.0,1.0,0.0,0.0457
,,,,,,,,
8262,2.0,0.0,1073.28,1.0,1.0,1.0,0.0,0.0343
,,,,,,,,
8537,2.0,0.0,1073.24,1.0,1.0,1.0,0.0,0.0352
,,,,,,,,
7904,3.0,0.0,1073.18,1.0,1.0,1.0,0.0,0.0365
,,,,,,,,
8253,0.0,0.0,1073.62,1.0,1.0,1.0,0.0,0.0275
,,,,,,,,
7705,3.0,0.0,1073.2,1.0,1.0,1.0,0.0,0.0359
,,,,,,,,
8236,3.0,0.0,1073.12,1.0,1.0,1.0,0.0,0.0376
,,,,,,,,
9695,0.0,0.0,1073.39,1.0,1.0,1.0,0.0,0.0323
,,,,,,,,
7236.0,3,0.0,1073.28,1.0,1.0,1.0,0.0,0.0343
,,,,,,,,
8354,0.0,0.0,1073.61,1.0,1.0,1.0,0.0,0.0278
,,,,,,,,
8484,9.0,1.0,1062.64,1.0,1.0,1.0,0.0,0.2471
,,,,,,,,
8840,2.0,1.0,1063.77,1.0,1.0,1.0,0.0,0.2246
,,,,,,,,
8431,9.0,1.0,1062.65,1.0,1.0,1.0,0.0,0.247
,,,,,,,,
8578,6.0,1.0,1063.14,1.0,1.0,1.0,0.0,0.2373
,,,,,,,,
8603,10.0,5.0,1060.03,1.0,1.0,1.0,0.0,0.1655
,,,,,,,,
8691,6.0,0.0,1072.54,1.0,1.0,1.0,0.0,0.0493
,,,,,,,,
8193,0.0,0.0,1073.64,1.0,1.0,1.0,0.0,0.0273
,,,,,,,,
8849,5.0,0.0,1072.68,1.0,1.0,1.0,0.0,0.0465
,,,,,,,,
8222,0.0,0.0,1073.63,1.0,1.0,1.0,0.0,0.0274
,,,,,,,,
7448.0,18,1.0,1055.73,1.0,1.0,1.0,0.0,0.2742
,,,,,,,,
8268,0.0,2.0,1065.31,1.0,1.0,1.0,0.0,0.1938
,,,,,,,,
7898,3.0,0.0,1073.18,1.0,1.0,1.0,0.0,0.0365
,,,,,,,,
8389,9.0,0.0,1072.08,1.0,1.0,1.0,0.0,0.0585
,,,,,,,,
8814,8.0,1.0,1062.76,1.0,1.0,1.0,0.0,0.2449
,,,,,,,,
8257,3.0,1.0,1063.7,1.0,1.0,1.0,0.0,0.2261
,,,,,,,,
9775,0.0,1.0,1063.95,1.0,1.0,1.0,0.0,0.221
,,,,,,,,
7985,0.0,0.0,1073.67,1.0,1.0,1.0,0.0,0.0266
,,,,,,,,
7615,0.0,0.0,1073.73,1.0,1.0,1.0,0.0,0.0254
,,,,,,,,
8542,9.0,0.0,1072.05,1.0,1.0,1.0,0.0,0.059
,,,,,,,,
7973,3.0,1.0,1063.61,1.0,1.0,1.0,0.0,0.2251
,,,,,,,,
8716,3.0,1.0,1063.62,1.0,1.0,1.0,0.0,0.2276
,,,,,,,,
8012,0.0,0.0,1073.67,1.0,1.0,1.0,0.0,0.0267
,,,,,,,,
7794,0.0,0.0,1073.7,1.0,1.0,1.0,0.0,0.026
,,,,,,,,
8413,6.0,0.0,1072.58,1.0,1.0,1.0,0.0,0.0484
,,,,,,,,
8713,6.0,0.0,1072.53,1.0,1.0,1.0,0.0,0.0494
,,,,,,,,
8570,8.0,0.0,1072.22,1.0,1.0,1.0,0.0,0.0557
,,,,,,,,
9803,0.0,0.0,1073.36,1.0,1.0,1.0,0.0,0.0327
,,,,,,,,
8753,9.0,0.0,1072.02,1.0,1.0,1.0,0.0,0.0597
,,,,,,,,
8369,8.0,0.0,1072.25,1.0,1.0,1.0,0.0,0.055
,,,,,,,,
9027,3.0,0.0,1072.98,1.0,1.0,1.0,0.0,0.0403
,,,,,,,,
8336,3.0,0.0,1073.1,1.0,1.0,1.0,0.0,0.038
,,,,,,,,
7315,0.0,0.0,1073.78,1.0,1.0,1.0,0.0,0.0244
,,,,,,,,
9866,0.0,0.0,1073.36,1.0,1.0,1.0,0.0,0.0329
,,,,,,,,
8352,0.0,0.0,1073.61,1.0,1.0,1.0,0.0,0.0278
,,,,,,,,
8598,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,
8411,6.0,0.0,1072.58,1.0,1.0,1.0,0.0,0.0484
,,,,,,,,
8395,10.0,0.0,1071.9,1.0,1.0,1.0,0.0,0.0619
,,,,,,,,
8883,3.0,1.0,1063.6,1.0,1.0,1.0,0.0,0.2281
,,,,,,,,
8710,6.0,0.0,1072.53,1.0,1.0,1.0,0.0,0.0494
,,,,,,,,
8566,2.0,0.0,1073.24,1.0,1.0,1.0,0.0,0.0353
,,,,,,,,
8153,3.0,0.0,1073.14,1.0,1.0,1.0,0.0,0.0373
,,,,,,,,
8613,6.0,0.0,1072.55,1.0,1.0,1.0,0.0,0.049
,,,,,,,,
8545,5.0,0.0,1072.72,1.0,1.0,1.0,0.0,0.0455
,,,,,,,,
8318,3.0,1.0,1063.68,1.0,1.0,1.0,0.0,0.2263
,,,,,,,,
8741,9.0,0.0,1072.02,1.0,1.0,1.0,0.0,0.0596
,,,,,,,,
8623,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0389
,,,,,,,,
7951,0.0,1.0,1064.26,1.0,1.0,1.0,0.0,0.2149
,,,,,,,,
8753,0.0,1.0,1064.12,1.0,1.0,1.0,0.0,0.2175
,,,,,,,,
7625,3.0,0.0,1073.22,1.0,1.0,1.0,0.0,0.0356
,,,,,,,,
8866,2.0,0.0,1073.18,1.0,1.0,1.0,0.0,0.0363
,,,,,,,,
8533,6.0,0.0,1072.56,1.0,1.0,1.0,0.0,0.0488
,,,,,,,,
8227,0.0,0.0,1073.63,1.0,1.0,1.0,0.0,0.0274
,,,,,,,,
8503,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0283
,,,,,,,,
7906,0.0,0.0,1073.68,1.0,1.0,1.0,0.0,0.0264
,,,,,,,,
8312,6.0,0.0,1072.6,1.0,1.0,1.0,0.0,0.048
,,,,,,,,
8583,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0388
,,,,,,,,
8296,6.0,0.0,1072.6,1.0,1.0,1.0,0.0,0.048
,,,,,,,,
8538,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,
8189,0.0,0.0,1073.64,1.0,1.0,1.0,0.0,0.0273
,,,,,,,,
8694,3.0,3.0,1065.82,1.0,1.0,1.0,0.0,0.1836
,,,,,,,,
8771,8.0,0.0,1072.18,1.0,1.0,1.0,0.0,0.0564
,,,,,,,,
9313,0.0,0.0,1073.45,1.0,1.0,1.0,0.0,0.031
,,,,,,,,
9528,7.0,0.0,1072.22,1.0,1.0,1.0,0.0,0.0555
,,,,,,,,
8396,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.028
,,,,,,,,
8734,0.0,1.0,1064.12,1.0,1.0,1.0,0.0,0.2175
,,,,,,,,
8531,6.0,0.0,1072.56,1.0,1.0,1.0,0.0,0.0488
,,,,,,,,
8537,11.0,1.0,1062.3,1.0,1.0,1.0,0.0,0.2541
,,,,,,,,
8493,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0283
,,,,,,,,
7810,0.0,0.0,1073.7,1.0,1.0,1.0,0.0,0.026
,,,,,,,,
8788,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0395
,,,,,,,,
8602,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0388
,,,,,,,,
9677,-4.0,3.0,1059.6,1.0,1.0,1.0,0.0,0.1903
,,,,,,,,
7894,0.0,0.0,1073.68,1.0,1.0,1.0,0.0,0.0263
,,,,,,,,
8892,3.0,1.0,1063.59,1.0,1.0,1.0,0.0,0.2282
,,,,,,,,
8251,5.0,0.0,1072.78,1.0,1.0,1.0,0.0,0.0445
,,,,,,,,
8763,6.0,1.0,1063.1,1.0,1.0,1.0,0.0,0.2379
,,,,,,,,
8746,0.0,1.0,1064.12,1.0,1.0,1.0,0.0,0.2175
,,,,,,,,
8127,9.0,0.0,1072.12,1.0,1.0,1.0,0.0,0.0576
,,,,,,,,
8515,9.0,0.0,1072.06,1.0,1.0,1.0,0.0,0.0589
,,,,,,,,
8738,6.0,0.0,1072.53,1.0,1.0,1.0,0.0,0.0495
,,,,,,,,
8777,6.0,0.0,1072.52,1.0,1.0,1.0,0.0,0.0496
,,,,,,,,
7856,0.0,0.0,1073.69,1.0,1.0,1.0,0.0,0.0262
,,,,,,,,
7433,0.0,0.0,1073.76,1.0,1.0,1.0,0.0,0.0248
,,,,,,,,
8367,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.0279
,,,,,,,,
8321,0.0,0.0,1073.61,1.0,1.0,1.0,0.0,0.0277
,,,,,,,,
8351,0.0,1.0,1064.19,1.0,1.0,1.0,0.0,0.2162
,,,,,,,,
10437,0.0,0.0,1073.26,1.0,1.0,1.0,0.0,0.0348
,,,,,,,,
7924,0.0,2.0,1062.85,1.0,1.0,1.0,0.0,0.1927
,,,,,,,,
7838,1.0,1.0,1063.62,1.0,1.0,1.0,0.0,0.2179
,,,,,,,,
8539,3.0,2.0,1064.76,1.0,1.0,1.0,0.0,0.2049
,,,,,,,,
8069,0.0,0.0,1073.66,1.0,1.0,1.0,0.0,0.0269
,,,,,,,,
7921,9.0,0.0,1072.16,1.0,1.0,1.0,0.0,0.0569
,,,,,,,,
7818,24.0,2.0,1058.2,1.0,1.0,1.0,0.0,0.2735
,,,,,,,,
8194,0.0,0.0,1073.64,1.0,1.0,1.0,0.0,0.0273
,,,,,,,,
8826,6.0,0.0,1072.51,1.0,1.0,1.0,0.0,0.0498
,,,,,,,,
7922,0.0,0.0,1073.68,1.0,1.0,1.0,0.0,0.0264
,,,,,,,,
8724,6.0,0.0,1072.53,1.0,1.0,1.0,0.0,0.0494
,,,,,,,,
8540,3.0,0.0,1073.07,1.0,1.0,1.0,0.0,0.0386
,,,,,,,,
8714,6.0,0.0,1072.53,1.0,1.0,1.0,0.0,0.0494
,,,,,,,,
10062,3.0,0.0,1072.82,1.0,1.0,1.0,0.0,0.0437
,,,,,,,,
8547,5.0,0.0,1072.72,1.0,1.0,1.0,0.0,0.0455
,,,,,,,,
8467,0.0,0.0,1073.59,1.0,1.0,1.0,0.0,0.0282
,,,,,,,,
8434,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.0281
,,,,,,,,
8603,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0388
,,,,,,,,
8602,6.0,0.0,1072.55,1.0,1.0,1.0,0.0,0.049
,,,,,,,,
8517,3.0,0.0,1073.07,1.0,1.0,1.0,0.0,0.0386
,,,,,,,,
8429,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.0281
,,,,,,,,
8395,2.0,0.0,1073.26,1.0,1.0,1.0,0.0,0.0348
,,,,,,,,
7821,3.0,0.0,1073.19,1.0,1.0,1.0,0.0,0.0362
,,,,,,,,
8748,2.0,0.0,1073.2,1.0,1.0,1.0,0.0,0.0359
,,,,,,,,
7778,3.0,0.0,1073.19,1.0,1.0,1.0,0.0,0.0361
,,,,,,,,
8126,5.0,2.0,1063.89,1.0,1.0,1.0,0.0,0.2103
,,,,,,,,
8611,6.0,0.0,1072.55,1.0,1.0,1.0,0.0,0.049
,,,,,,,,
8705,0.0,0.0,1073.55,1.0,1.0,1.0,0.0,0.029
,,,,,,,,
8201,0.0,0.0,1073.64,1.0,1.0,1.0,0.0,0.0273
,,,,,,,,
8299,2.0,0.0,1073.28,1.0,1.0,1.0,0.0,0.0344
,,,,,,,,
8698,6.0,0.0,1072.54,1.0,1.0,1.0,0.0,0.0493
,,,,,,,,
8807,6.0,0.0,1072.52,1.0,1.0,1.0,0.0,0.0497
,,,,,,,,
8704,9.0,0.0,1072.03,1.0,1.0,1.0,0.0,0.0595
,,,,,,,,
9432,-1.0,4.0,1064.28,1.0,1.0,1.0,0.0,0.158
,,,,,,,,
8382,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.0279
,,,,,,,,
7959,3.0,0.0,1073.17,1.0,1.0,1.0,0.0,0.0367
,,,,,,,,
7802,0.0,0.0,1073.7,1.0,1.0,1.0,0.0,0.026
,,,,,,,,
8815,6.0,0.0,1069.87,1.0,1.0,1.0,0.0,0.0497
,,,,,,,,
7563,8.0,0.0,1072.39,1.0,1.0,1.0,0.0,0.0523
,,,,,,,,
9866,6.0,0.0,1072.34,1.0,1.0,1.0,0.0,0.0532
,,,,,,,,
8707,0.0,4.0,1067.39,1.0,1.0,1.0,0.0,0.1522
,,,,,,,,
8300,0.0,0.0,1073.61,1.0,1.0,1.0,0.0,0.0277
,,,,,,,,
8690,2.0,0.0,1073.22,1.0,1.0,1.0,0.0,0.0357
,,,,,,,,
8578,3.0,1.0,1061.13,1.0,1.0,1.0,0.0,0.2271
,,,,,,,,
7692,0.0,0.0,1073.72,1.0,1.0,1.0,0.0,0.0256
,,,,,,,,
8133,3.0,0.0,1073.14,1.0,1.0,1.0,0.0,0.0373
,,,,,,,,
7368,0.0,0.0,1073.77,1.0,1.0,1.0,0.0,0.0246
,,,,,,,,
8570,6.0,1.0,1060.76,1.0,1.0,1.0,0.0,0.2373
,,,,,,,,
8549,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,
8269,0.0,0.0,1073.62,1.0,1.0,1.0,0.0,0.0276
,,,,,,,,
8483,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0283
,,,,,,,,
8433,3.0,0.0,1073.08,1.0,1.0,1.0,0.0,0.0383
,,,,,,,,
8630,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0389
,,,,,,,,
8522,11.0,1.0,1062.3,1.0,1.0,1.0,0.0,0.2541
,,,,,,,,
8047,0.0,1.0,1064.24,1.0,1.0,1.0,0.0,0.2152
,,,,,,,,
8749,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0393
,,,,,,,,
8511,6.0,0.0,1072.56,1.0,1.0,1.0,0.0,0.0487
,,,,,,,,
8092,0.0,1.0,1064.24,1.0,1.0,1.0,0.0,0.2153
,,,,,,,,
8490,12.0,0.0,1071.55,1.0,1.0,1.0,0.0,0.069
,,,,,,,,
8765,0.0,1.0,1064.12,1.0,1.0,1.0,0.0,0.2176
,,,,,,,,
8819,5.0,0.0,1072.68,1.0,1.0,1.0,0.0,0.0464
,,,,,,,,
8397,3.0,0.0,1073.09,1.0,1.0,1.0,0.0,0.0382
,,,,,,,,
8235,0.0,0.0,1073.62,1.0,1.0,1.0,0.0,0.0275
,,,,,,,,
8026,9.0,0.0,1072.14,1.0,1.0,1.0,0.0,0.0573
,,,,,,,,
8715,2.0,0.0,1073.21,1.0,1.0,1.0,0.0,0.0358
,,,,,,,,
7759,0.0,1.0,1064.02,1.0,1.0,1.0,0.0,0.2142
,,,,,,,,
8753,2.0,0.0,1073.2,1.0,1.0,1.0,0.0,0.0359
,,,,,,,,
8593,3.0,1.0,1061.13,1.0,1.0,1.0,0.0,0.2272
,,,,,,,,
8445,6.0,2.0,1064.26,1.0,1.0,1.0,0.0,0.2148
,,,,,,,,
8353,6.0,0.0,1072.59,1.0,1.0,1.0,0.0,0.0482
,,,,,,,,
8224,0.0,0.0,1073.63,1.0,1.0,1.0,0.0,0.0274
,,,,,,,,
8852,11.0,0.0,1071.66,1.0,1.0,1.0,0.0,0.0668
,,,,,,,,
8673,5.0,0.0,1072.7,1.0,1.0,1.0,0.0,0.0459
,,,,,,,,
8476,1.0,0.0,1073.42,1.0,1.0,1.0,0.0,0.0317
,,,,,,,,
7625,0.0,0.0,1073.73,1.0,1.0,1.0,0.0,0.0254
,,,,,,,,
8743,3.0,1.0,1063.61,1.0,1.0,1.0,0.0,0.2277
,,,,,,,,
7730,0.0,0.0,1073.71,1.0,1.0,1.0,0.0,0.0258
,,,,,,,,
8361,8.0,0.0,1072.25,1.0,1.0,1.0,0.0,0.055
,,,,,,,,
8536,3.0,1.0,1063.65,1.0,1.0,1.0,0.0,0.227
,,,,,,,,
7861,0.0,0.0,1073.69,1.0,1.0,1.0,0.0,0.0262
,,,,,,,,
8628,6.0,0.0,1072.54,1.0,1.0,1.0,0.0,0.0491
,,,,,,,,
8616,6.0,0.0,1072.54,1.0,1.0,1.0,0.0,0.0491
,,,,,,,,
8714,3.0,0.0,1072.95,1.0,1.0,1.0,0.0,0.0392
,,,,,,,,
8021,0.0,0.0,1073.67,1.0,1.0,1.0,0.0,0.0267
,,,,,,,,
8076,3.0,0.0,1073.14,1.0,1.0,1.0,0.0,0.0371
,,,,,,,,
8267,2.0,0.0,1073.28,1.0,1.0,1.0,0.0,0.0343
,,,,,,,,
8833,2.0,0.0,1073.19,1.0,1.0,1.0,0.0,0.0362
,,,,,,,,
8478,6.0,0.0,1072.57,1.0,1.0,1.0,0.0,0.0486
,,,,,,,,
